vol_requests,title,summary,category_desc,org_title,locality,recurrence_type,start_date_date,end_date_date,Latitude,Longitude,images
5,Administrative Support Volunteer,"The Administrative Support Volunteer will assist QSAC staff in achieving the mission of the agency. Volunteers are needed to help with office tasks such as filing, data entry, answering phones, making calls & follow up appointments, making copies, sending faxes, and general office duties.",Strengthening Communities,"QSAC, Inc. (Quality Services for the Autism Community)","253 35th Street
  New York, NY 10001",ongoing,March 22 2011,March 21 2012,40.75252,-73.9921,542.jpg
20,Make a difference for the LGBTQ community of Queens!,"Queens Pride House, the Lesbian, Gay, Bisexual, Trans, Queer/Questioning center of Queens is seeking volunteers in a variety of roles. Join us for our next orientation session, February 25th at 6:30 to get more involved! For more information: http://queenspridehouse.org/volunteer-opportunities",Strengthening Communities,Queens Pride House,"76 11 37th Ave Jackson Heights
  NY 11372",ongoing,February 5 2011,February 05 2012,40.74919,-73.8897,543.jpg
1,Web Editor,"The Web Editor will be responsible for managing all aspects of the siteâ€™s content, which entails a conceptual and detailed plan of new content.",Strengthening Communities,Queens Pride House,"76 11 37th Avenue Jackson Heights
  NY 11372",ongoing,March 14 2011,June 30 2011,40.74919,-73.8897,544.jpg
50,Pride Is Just Around the Corner! Get Involved Now!,"Take part in city wide Pride events, marches and rallies! Volunteers are needed to represent Queens Pride House at events all through the month of June. Sign up for a training today!",Strengthening Communities,Queens Pride House,"76 11 37th Ave Jackson Heights
  NY 11372",ongoing,May 1 2011,June 30 2011,40.74919,-73.8897,545.jpg
15,Special Camp Fair 2012,Volunteer at the annual Special Camp Fair helping families of children with disabilities find summer programs.,Strengthening Communities,"Resources for Children with Special Needs, Inc.","116 16th St
  New York, NY 10003",onetime,January 28 2012,January 28 2012,40.73551,-73.9883,546.jpg
4,Shop Volunteer,Retail sales support for the Shop@RMA.,Strengthening Communities,Rubin Museum Of Art,"150 17th Street
  New York, NY 10011",ongoing,March 9 2011,March 8 2012,40.74019,-73.9976,547.jpg
2,Performing Arts Volunteer,"Seeking volunteers to assist Performing Arts Director in teaching singing, acting and dancing skills to our youth.",Strengthening Communities,Salah M. Hassanein Variety Boys & Girls Club Of Queens,"21 12 30 Road
  Long Island City, NY 11102",ongoing,August 22 2011,August 21 2012,40.76896,-73.9283,548.jpg
20,Special Event Volunteers,This is an opportunity to help SCOPE serve children in need in our community. Volunteers will be provided with dinner and will be invited to enjoy a portion of the program. This is a chance to share your passion for helping the community and interact with supporters who are committed to our cause.,Strengthening Communities,SCOPE,"15 36th Street
  New York, NY 10018",onetime,April 6 2011,April 6 2011,40.75018,-73.9847,549.jpg
3,Volunteer Childcare Coordinator,Provide childcare to groups of young children while their parents are in workshops and manage volunteer chilcare helpers,Strengthening Communities,Semiperm,"210 102nd Street
  New York, NY 10025",ongoing,July 11 2011,July 10 2012,40.79806,-73.9681,550.jpg
20,Concert Site Assistants Wanted,The September Concert Foundation produces free concerts in NYC and needs stagehands to set-up and break-down. You would need to be available for a few hours on a day of the concert. It is a great opportunity to see a concert production from inside.,Strengthening Communities,September Concert,"601 57th Street
  New York, NY 10019",ongoing,September 9 2011,September 12 2011,40.77039,-73.9915,551.jpg
25,Paint and beautify a transitional residence for homeless men & women,Beautify a transitional housing residence for 75 homeless men and women. We are painting the interior walls of this residence. No experience needed!,Strengthening Communities,"Services for the UnderServed, Inc.","2350 Davidson Avenue
  Bronx, NY 10468",onetime,October 22 2011,October 22 2011,40.86022,-73.9039,552.jpg
3,Single Mothers by Choice (SMC),We are having a conference/celebration later this year and are looking for volunteers with fundraising experience to help us.,Strengthening Communities,Single Mothers by Choice (SMC),"1642 New
  York, NY 10028",ongoing,June 13 2011,October 12 2012,40.77634,-73.953,553.jpg
1,Fundraising and Development Manager for Healthy Eating Programs,Looking for someone to grow the impact of our programs by getting involved in all aspects of our fundraising operations with a focus on fundraising management and development.,Strengthening Communities,"Spoons Across America dba Farm to Table, Inc.","540 President Street
  Brooklyn, NY 11215",ongoing,January 26 2011,January 26 2012,40.67735,-73.985,554.jpg
1,Public Relations Intern,"Seeking a highly motivated and energetic Public Relations Intern, who will be responsible for executing our public relations goals. The Public Relations Intern will write and edit press releases, arrange media interviews and maintain an on-going relationship with media professionals and the public.",Strengthening Communities,"Spoons Across America dba Farm to Table, Inc.","540 President Street
  Brooklyn, NY 11215",ongoing,January 26 2011,January 26 2012,40.67735,-73.985,555.jpg
20,Ice Skating - Police Athletic League,Please join us and the PAL kids for ice skating at Riverbank Park. It's a great way to enjoy the final days of winter and for a very good cause! Volunteers are kindly asked to pay for their expenses on the day. Admission to rink and skate rental are $5.00 and $6.00 respectively.,Strengthening Communities,Street Project,"441 Manhattan Avenue
  New York, NY 10026",onetime,February 19 2011,February 19 2011,40.80665,-73.9556,556.jpg
20,Bowling Fun at Harlem Lanes,Please join us for a bowling event with the PAL kids! The group consists of children ranging from 9-13 years. We will have 2 hours of some 'healthy competition' and then grab some pizza afterwards. It's will be a fun day for all! For volunteers who wish to participate in bowling the cost is $13.50.,Strengthening Communities,Street Project,"441 Manhattan Avenue
  New York, NY 10026",onetime,January 29 2011,January 29 2011,40.80665,-73.9556,557.jpg
20,Laser Tag with Harlem Dowling 175th Street,"The kids and the Street Project volunteers will be enjoying a day of laser tag at the NYC Paintball and Laser Tag center over in Long Island City, Queens.",Strengthening Communities,Street Project,"336 Fort Washington Ave at 175th Street
  New York, NY 10033",onetime,February 19 2011,February 19 2011,40.84639,-73.9401,558.jpg
20,Central Park Zoo with Harlem Dowling 125th!,"Come ring in Spring with a trip to the Central Park Zoo with the kids of Harlem Dowling 125th! We will meet at the Center at 11:00 AM, for a quick lunch, before heading down to the zoo. We will return to the Center for drop-off at 3 PM. Hope you can join us! 11:00 AM",Strengthening Communities,Street Project,"2090 Adam
  Clayton Powell Jr New York, NY 10027",onetime,May 14 2011,May 14 2011,40.80868,-73.9487,559.jpg
20,Street Vendor Project - Join Our Monthly Outreach Team!,"Share information with NYC's street vendors about their rights and responsibilities. Get to know another dimension the city,",Strengthening Communities,Street Vendor Project,"123 William Street
  New York, NY 10038",ongoing,June 04 2011,June 05 2011,40.70911,-74.0069,560.jpg
15,Park Volunteer,"Volunteer Day, March 26th 2011, from 9am to 12pm",Strengthening Communities,Stuyvesant Cove Park,"24 20 FDR Drive Service Rd
  New York, NY 10010",onetime,March 26 2011,March 26 2011,40.73627,-73.9747,561.jpg
10,"""Farm to Feast"" Gala at Battery Park","Volunteers needed for event setup, greeting guests, and run of show for the Battery Gala on June 7th. Dinner will be provided.",Strengthening Communities,The Battery Conservancy,"One New York Plaza
  New York, NY 10004",onetime,June 7 2011,June 7 2011,40.70259,-74.0117,562.jpg
100,Thanksgiving Feeding of the Needy 2011,Volunteers to pack boxes of Turkey Dinners on Nov.22,Strengthening Communities,The Dream Big Foundation,"852 JFK Station
  New York, NY 10116",onetime,November 22 2011,November 22 2011,40.811,-73.9531,563.jpg
3,Photographer,"The Family Center is a New York City non-profit dedicated to strengthening families affected by illness, crisis, and loss. We are currently seeking a volunteer event photographer to capture compelling images of the children and families in our care.",Strengthening Communities,The Family Center,"315 36th Street
  New York, NY 10018",ongoing,August 18 2011,August 01 2012,40.75387,-73.9935,564.jpg
3,Graphic Designer,"The Family Center is currently seeking a volunteer graphic designer to donate their skills, time, and resources to help increase our awareness in the community mainly by creating digital and print invitations for a variety of events throughout the year.",Strengthening Communities,The Family Center,"315 36th Street
  New York, NY 10018",ongoing,August 4 2011,August 3 2012,40.75387,-73.9935,565.jpg
10,Leadership Council volunteer opportunity,"Comprised of local young professionals who seek to raise awareness, resources, and funds for The Family Center, the Leadership Council celebrates the idea of family with a passionate commitment to serve the needs of families in NYC through the sharing of energy, resources and advocacy.",Strengthening Communities,The Family Center,"315 36th Street
  New York, NY 10018",ongoing,October 06 2011,June 06 2012,40.75387,-73.9935,566.jpg
5,Museum Visitor Services Volunteer,The Museum Visitor Services volunteer greets visitors to the museum and provides assistance as needed.,Strengthening Communities,The Jewish Museum,"1109 Fifth Avenue
  New York, NY 10128",ongoing,January 27 2011,January 27 2012,40.7853,-73.9573,567.jpg
5,Museum Membership Department Volunteer,This position involves membership recruitment and and encouraging greater membership support for the Museum.,Strengthening Communities,The Jewish Museum,"1109 Fifth Avenue
  New York, NY 10128",ongoing,January 27 2011,January 27 2012,40.7853,-73.9573,568.jpg
2,Staff Development Trainer,The Jewish Museum seeks a volunteer staff development trainer.,Strengthening Communities,The Jewish Museum,"1109 Fifth Avenue
  New York, NY 10128",ongoing,January 27 2011,January 27 2012,40.7853,-73.9573,569.jpg
50,We Promote Knowledge & Love: Parade Day in Harlem,"Join one of The Laundromat Project's teaching artists Shani Peters and support this community interactive, social practice art project. Itâ€™s easy; put on a sandwich board, grab a stack of flyers, and spread KNOWLEDGE and LOVE throughout Harlem!",Strengthening Communities,The Laundromat Project,"2340 Fifth Avenue
  New York, NY 10037",onetime,September 18 2011,September 18 2011,40.81662,-73.9348,570.jpg
20,Art Workshop Assistant - make art in laundromats!,"Become a teaching assistant for the day by helping an LP teaching artist run an outdoor art workshop at a New York City laundromat. Other opportunities available, too! Most workshops are held at a Harlem laundromat, but we recruit volunteers for events in other locations, as needed.",Strengthening Communities,The Laundromat Project,"143 116th Street
  New York, NY 10026",ongoing,June 5 2011,August 21 2012,40.80284,-73.9516,571.jpg
3,Musician for Alzheimer's Program,"Bring the joy of music to seniors with Alzheimer's and related dementia at Lenox Hill Neighborhood House, the oldest and largest social and educational services organization on Manhattan's Upper East Side.",Strengthening Communities,The Lenox Hill Neighborhood House,"331 70th Street
  New York, NY 10021",ongoing,March 8 2011,March 07 2012,40.76689,-73.9579,572.jpg
